,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
39790,32,2,2,3,1,1,1,5,4,240,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
39791,44,2,2,1,1,1,1,3,3,388,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,0
39792,30,10,1,6,2,1,1,6,4,16,12,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
39793,33,1,2,7,1,1,2,3,4,463,1,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
39794,43,5,2,7,1,1,1,6,3,204,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
39795,30,1,2,7,1,1,1,3,2,22,4,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,0
39796,35,2,2,3,1,1,2,4,2,33,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
39797,58,2,2,3,2,1,1,9,2,158,1,999,0,3,-0.1,93.2,-42.0,4.153,5195.8,0
39798,35,1,1,7,1,1,1,6,4,250,1,999,1,2,-2.9,92.201,-31.4,0.883,5076.2,0
39799,26,10,1,6,1,1,1,5,3,161,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
39800,38,2,2,3,1,1,1,2,1,357,2,999,1,2,-1.8,93.075,-47.1,1.466,5099.1,0
39801,43,2,2,1,2,1,2,4,3,173,1,999,0,3,1.4,94.465,-41.8,4.962,5228.1,0
39802,45,4,2,6,2,1,2,4,4,126,2,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39803,47,5,2,4,3,3,1,2,5,234,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,0
39804,30,2,1,4,2,1,1,4,3,88,2,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,0
39805,27,1,2,4,2,1,1,5,1,290,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39806,40,2,2,3,2,1,2,3,3,239,2,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39807,50,2,2,1,2,1,2,3,5,213,4,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,0
39808,33,3,2,3,1,1,1,9,3,636,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
39809,59,2,2,1,1,1,1,3,4,190,2,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
39810,52,2,3,8,1,1,1,5,2,111,8,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39811,35,10,2,6,2,1,1,3,5,14,5,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,0
39812,42,5,2,7,2,2,1,8,1,298,1,999,0,3,-3.4,92.431,-26.9,0.731,5017.5,0
39813,46,10,2,4,2,1,1,9,1,171,1,999,1,2,-0.1,93.2,-42.0,4.191,5195.8,0
39814,35,1,1,7,2,1,1,2,5,1007,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,1
39815,34,2,1,4,2,1,1,9,2,117,1,999,0,3,-0.1,93.2,-42.0,4.153,5195.8,0
39816,37,2,2,2,1,1,2,3,3,181,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39817,74,6,2,6,1,1,1,6,3,298,1,999,0,3,-2.9,92.201,-31.4,0.879,5076.2,0
39818,37,10,1,6,2,1,1,6,1,44,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,0
39819,29,1,1,4,2,1,2,3,1,41,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,0
39820,47,8,2,2,2,1,1,5,1,159,10,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39821,33,1,2,4,2,1,1,5,2,194,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39822,45,10,2,6,2,1,1,6,5,94,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
39823,34,2,2,1,1,2,2,3,2,289,3,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39824,32,9,1,7,1,1,1,1,5,61,11,999,0,3,-1.8,92.843,-50.0,1.64,5099.1,0
39825,34,5,3,7,1,2,1,5,2,321,5,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39826,39,3,2,6,1,1,2,7,3,511,3,6,1,1,-1.1,94.199,-37.5,0.876,4963.6,1
39827,27,10,1,8,2,1,1,5,5,266,6,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39828,35,8,1,4,2,1,2,3,5,523,1,999,0,3,1.1,93.994,-36.4,4.864,5191.0,0
39829,35,2,2,3,1,1,2,4,2,94,18,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
39830,37,10,2,6,2,1,1,6,5,92,7,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
39831,36,1,1,4,1,1,1,5,2,385,3,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39832,69,6,2,7,2,1,1,8,4,199,1,999,0,3,-3.4,92.431,-26.9,0.754,5017.5,0
39833,31,1,1,7,1,1,2,6,1,122,1,999,0,3,-2.9,92.201,-31.4,0.861,5076.2,0
39834,39,5,2,7,1,1,2,3,5,169,1,999,0,3,1.1,93.994,-36.4,4.859,5191.0,0
39835,59,6,3,1,1,1,2,3,2,167,3,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39836,26,10,1,6,2,1,2,4,3,605,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
39837,51,3,2,2,2,2,1,5,5,124,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39838,31,1,2,4,2,1,1,6,3,170,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
39839,30,1,1,7,1,1,1,6,1,167,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
39840,26,11,1,4,1,1,2,5,2,173,1,999,0,3,1.4,93.918,-42.7,4.955,5228.1,0
39841,45,10,2,6,1,1,1,5,3,158,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
39842,44,1,2,7,1,1,2,4,1,78,3,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
39843,45,10,2,3,1,1,1,9,5,174,1,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
39844,51,1,2,7,1,1,2,4,4,295,3,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39845,47,2,2,2,2,2,1,5,1,298,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39846,44,2,2,1,2,1,2,3,3,607,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39847,30,4,2,4,1,1,2,4,3,484,5,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
39848,34,1,2,7,2,1,1,6,4,248,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
39849,39,2,2,2,2,1,2,3,4,338,2,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
39850,35,10,2,6,1,1,1,5,1,164,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
39851,52,2,2,3,1,1,1,3,1,248,1,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
39852,58,1,2,8,1,1,2,4,4,292,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39853,30,10,2,6,1,1,2,3,4,65,1,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
39854,29,2,1,1,2,1,2,3,4,42,3,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,0
39855,65,5,2,7,2,1,1,5,1,183,1,999,2,2,-1.7,94.215,-40.3,0.889,4991.6,1
39856,38,10,1,7,1,2,2,3,1,20,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39857,36,5,2,7,1,1,1,9,4,192,2,6,1,1,-0.1,93.2,-42.0,4.076,5195.8,0
39858,29,5,2,7,2,1,1,9,4,120,1,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
39859,47,2,2,3,2,1,2,4,5,185,3,999,0,3,1.4,94.465,-41.8,4.947,5228.1,0
39860,30,1,2,4,2,1,1,9,4,167,1,999,1,2,-0.1,93.2,-42.0,4.076,5195.8,0
39861,52,1,2,6,1,1,1,5,2,606,1,999,0,3,-1.7,94.215,-40.3,0.893,4991.6,1
39862,30,1,1,7,1,1,1,5,4,36,2,999,0,3,1.4,93.918,-42.7,4.958,5228.1,0
39863,37,3,2,7,2,1,1,9,1,843,1,999,0,3,-3.4,92.649,-30.1,0.714,5017.5,0
39864,34,2,2,3,1,1,2,4,2,963,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,1
39865,29,1,2,4,3,3,1,4,2,238,6,3,3,1,-1.7,94.055,-39.8,0.723,4991.6,0
39866,43,2,2,3,1,1,1,3,2,68,1,6,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
39867,34,1,1,7,2,1,1,9,3,249,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
39868,29,11,1,7,2,1,1,6,2,33,2,999,0,3,-2.9,92.201,-31.4,0.859,5076.2,0
39869,36,10,3,3,1,1,2,5,3,372,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
39870,53,10,2,6,2,2,2,3,3,117,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39871,44,6,1,4,1,1,1,6,1,2035,4,999,0,3,-1.7,94.027,-38.3,0.896,4991.6,1
39872,31,2,1,3,2,1,2,3,2,115,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39873,37,10,1,4,1,1,2,4,4,32,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
39874,50,8,1,4,2,1,2,3,4,468,2,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
39875,37,2,1,8,1,1,2,3,3,293,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39876,37,5,2,8,2,1,1,5,2,70,9,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39877,36,5,2,2,2,2,1,6,4,354,3,999,0,3,-2.9,92.201,-31.4,0.873,5076.2,1
39878,28,1,2,2,1,1,2,3,3,461,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39879,47,2,1,3,2,1,1,5,3,72,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
39880,41,10,2,4,1,1,1,6,3,209,3,999,0,3,1.4,93.444,-36.1,4.967,5228.1,0
39881,47,8,2,8,1,1,2,4,1,32,2,999,0,3,1.4,94.465,-41.8,4.96,5228.1,0
39882,60,1,2,7,1,1,1,6,5,515,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
39883,35,5,1,8,1,1,2,3,5,126,1,999,0,3,1.1,93.994,-36.4,4.864,5191.0,0
39884,30,1,1,7,1,2,1,6,1,545,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,1
39885,25,2,2,3,2,1,2,3,3,172,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39886,70,6,2,8,1,1,2,1,1,174,2,7,2,1,-1.8,93.369,-34.8,0.639,5008.7,0
39887,31,4,1,7,1,1,2,9,1,152,5,999,0,3,-1.1,94.767,-50.8,1.039,4963.6,0
39888,32,1,2,7,2,1,1,3,4,242,3,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
39889,52,4,1,1,2,1,2,5,4,306,4,999,0,3,1.4,93.918,-42.7,4.966,5228.1,0
39890,39,2,2,2,2,1,1,3,2,103,1,999,2,2,-1.8,92.893,-46.2,1.344,5099.1,0
39891,39,3,2,6,3,3,1,9,4,165,3,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
39892,50,5,3,6,1,1,2,3,1,39,3,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39893,53,6,3,7,2,1,1,5,2,62,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39894,39,1,2,4,1,1,2,3,1,357,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39895,38,8,3,4,2,1,1,2,2,620,1,2,1,1,-1.8,93.075,-47.1,1.453,5099.1,0
39896,53,2,2,3,2,1,1,5,2,122,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39897,29,1,1,4,1,1,1,3,5,138,2,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,0
39898,25,8,2,4,2,1,2,3,2,530,7,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39899,37,7,1,7,2,1,1,2,4,465,1,999,0,3,-1.8,93.075,-47.1,1.365,5099.1,1
39900,46,5,2,7,2,1,1,3,4,458,2,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,0
39901,27,2,2,3,1,1,1,5,3,128,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
39902,43,3,2,7,1,1,2,3,4,177,2,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
39903,55,6,2,1,1,1,1,3,2,43,5,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,0
39904,54,8,3,7,1,1,1,3,2,499,1,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,1
39905,27,1,1,7,1,1,1,7,3,397,1,999,0,3,-3.4,92.379,-29.8,0.781,5017.5,1
39906,32,1,1,7,2,2,1,6,5,309,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
39907,47,5,2,1,1,1,2,3,1,268,6,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39908,32,10,1,6,2,1,1,6,2,128,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
39909,45,2,3,2,2,1,1,3,4,219,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,0
39910,44,2,2,4,2,1,2,3,1,73,3,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39911,33,4,2,3,2,1,1,3,2,61,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
39912,42,2,2,3,1,1,2,3,4,113,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,0
39913,38,5,2,4,1,2,2,4,4,70,2,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39914,42,1,1,7,1,1,1,9,3,72,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
39915,31,2,2,3,2,1,2,4,3,704,4,999,0,3,1.4,94.465,-41.8,4.962,5228.1,1
39916,30,10,2,6,2,1,1,6,2,297,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
39917,38,8,1,4,2,1,1,6,4,122,3,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
39918,30,2,2,3,1,1,1,3,3,155,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
39919,44,10,3,6,2,1,1,6,4,239,6,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
39920,26,4,1,4,2,1,1,5,4,185,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
39921,52,8,3,4,2,2,1,9,1,652,2,999,1,2,-0.1,93.2,-42.0,4.191,5195.8,1
39922,30,8,1,4,2,1,2,2,5,40,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
39923,40,4,2,1,2,1,2,4,4,397,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39924,34,1,1,7,2,1,1,2,1,58,2,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,0
39925,39,1,2,6,2,2,1,4,2,145,1,999,0,3,-2.9,92.963,-40.8,1.262,5076.2,0
39926,53,2,2,1,3,3,1,3,1,63,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,0
39927,33,7,2,7,2,1,2,3,2,50,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39928,43,12,2,7,1,1,2,3,3,566,2,999,0,3,1.1,93.994,-36.4,4.859,5191.0,0
39929,33,1,2,4,2,1,1,3,3,137,2,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
39930,34,8,2,4,1,1,1,9,3,89,3,999,1,2,-0.1,93.2,-42.0,4.12,5195.8,0
39931,25,1,1,4,2,2,2,4,3,217,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
39932,47,1,2,7,2,1,1,9,1,58,1,999,0,3,-0.1,93.2,-42.0,4.191,5195.8,0
39933,39,8,3,3,2,1,2,3,4,51,1,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
39934,36,2,2,2,2,1,2,3,3,57,1,999,0,3,1.1,93.994,-36.4,4.859,5191.0,0
39935,33,1,2,7,1,1,1,9,4,139,3,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
39936,43,3,2,7,2,1,1,5,2,261,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39937,51,3,2,7,2,1,1,9,1,89,1,999,0,3,-0.1,93.2,-42.0,4.191,5195.8,0
39938,32,5,1,4,2,1,2,3,1,326,2,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39939,43,2,2,2,1,1,1,2,5,315,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
39940,57,6,2,1,2,1,1,9,3,295,1,3,2,1,-3.4,92.649,-30.1,0.716,5017.5,0
39941,38,10,1,6,1,1,1,9,5,519,1,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
39942,28,2,2,3,1,2,2,3,1,329,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39943,30,8,2,4,1,2,1,9,4,178,4,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
39944,39,8,2,4,2,1,2,3,2,399,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39945,45,3,2,3,1,1,2,3,1,34,9,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
39946,34,10,1,7,2,1,1,1,1,253,2,999,1,2,-1.8,92.843,-50.0,1.52,5099.1,0
39947,32,1,3,7,1,1,2,3,3,315,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39948,24,1,1,4,2,1,1,5,4,470,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,0
39949,38,2,2,3,2,1,2,3,3,160,3,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39950,54,4,3,8,2,1,2,4,4,52,3,999,0,3,1.4,94.465,-41.8,4.958,5228.1,0
39951,37,1,1,6,1,1,1,6,2,223,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
39952,29,10,1,7,2,1,2,3,2,1051,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,1
39953,54,1,2,4,1,2,1,6,2,150,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,0
39954,29,5,1,7,2,2,2,3,1,207,3,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39955,38,10,2,6,1,1,1,1,4,106,1,999,0,3,-1.8,92.843,-50.0,1.757,5099.1,1
39956,43,1,2,4,1,1,2,4,5,1422,10,999,0,3,1.4,94.465,-41.8,4.959,5228.1,1
39957,30,2,2,3,1,1,2,9,2,465,1,999,0,3,-0.1,93.2,-42.0,4.7,5195.8,1
39958,43,1,2,7,1,1,1,6,2,166,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
39959,53,1,2,7,2,1,2,3,2,13,6,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39960,32,10,2,6,2,1,1,8,3,275,2,999,0,3,-1.1,94.601,-49.5,0.959,4963.6,1
39961,34,1,2,4,1,1,1,3,1,186,1,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
39962,54,10,2,1,1,1,2,3,2,120,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39963,31,1,2,7,1,1,1,3,2,102,5,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,0
39964,31,1,2,7,1,1,2,4,3,181,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
39965,52,8,2,2,1,2,1,5,1,161,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
39966,40,1,2,7,1,1,2,4,4,265,3,999,0,3,1.4,94.465,-41.8,4.958,5228.1,0
39967,40,2,2,2,2,2,2,4,1,21,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,0
39968,58,2,2,1,2,1,1,6,3,771,1,3,1,1,-1.7,94.027,-38.3,0.9,4991.6,1
39969,45,2,2,8,2,1,1,2,4,432,1,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,0
39970,50,1,2,7,1,1,1,6,1,70,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
39971,54,2,2,1,1,1,1,3,5,87,1,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,0
39972,35,2,2,2,1,1,2,4,4,144,7,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
39973,30,10,1,6,2,1,1,6,4,55,4,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
39974,40,2,2,4,1,1,1,2,2,43,3,999,1,2,-1.8,93.075,-47.1,1.453,5099.1,0
39975,36,1,2,7,2,1,2,4,4,127,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
39976,29,10,1,6,2,1,1,6,4,199,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
39977,48,2,2,1,3,3,2,4,5,165,3,999,0,3,1.4,94.465,-41.8,4.967,5228.1,0
39978,57,6,2,4,1,1,1,6,5,92,9,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
39979,40,1,1,4,1,1,1,3,2,18,6,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,0
39980,57,4,2,3,2,1,1,6,1,164,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
39981,41,1,3,4,1,1,1,3,1,13,8,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
39982,58,10,2,6,2,1,1,6,2,89,2,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,1
39983,31,1,1,3,1,1,1,3,5,406,4,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,1
39984,47,8,2,4,1,1,1,6,1,157,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,0
39985,21,2,2,3,1,1,1,3,5,279,2,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,0
39986,39,2,1,1,1,1,1,5,5,541,7,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
39987,29,5,1,3,1,2,1,5,5,968,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,1
39988,27,1,1,4,1,1,1,2,4,229,1,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,0
39989,55,11,2,1,2,1,2,3,3,140,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39990,30,1,1,7,1,1,1,9,4,88,2,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
39991,30,1,2,4,1,1,1,6,4,390,3,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
39992,36,1,1,4,2,2,2,3,1,111,4,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
39993,30,3,2,7,1,1,2,3,4,230,1,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
39994,53,1,2,7,2,1,2,3,2,118,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
39995,38,10,2,6,2,1,1,5,1,239,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
39996,48,2,2,3,2,1,1,5,2,84,5,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
39997,53,5,2,7,1,2,2,5,2,128,3,999,0,3,1.4,93.918,-42.7,4.955,5228.1,0
39998,33,2,2,3,1,1,1,2,4,225,1,5,1,1,-1.8,93.075,-47.1,1.41,5099.1,0
39999,56,1,2,3,2,1,1,4,5,146,1,999,1,2,-2.9,92.963,-40.8,1.268,5076.2,0
40000,37,10,3,6,1,1,1,6,5,780,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,1
40001,76,6,2,6,2,1,1,4,2,295,1,9,2,1,-1.7,94.055,-39.8,0.761,4991.6,1
40002,56,8,3,4,1,1,2,3,5,185,2,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
40003,28,9,1,7,2,1,1,3,5,126,1,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,0
40004,36,2,2,3,1,1,2,4,2,226,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
40005,50,2,2,2,2,1,1,6,5,118,5,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
40006,40,5,2,4,2,2,1,3,5,230,1,999,0,3,-1.8,92.893,-46.2,1.259,5099.1,0
40007,37,2,2,3,2,1,2,4,5,28,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,0
40008,43,4,2,2,2,1,1,5,4,188,2,999,0,3,1.4,93.918,-42.7,4.968,5228.1,0
40009,48,2,2,1,1,1,1,9,5,168,3,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
40010,38,1,1,7,1,2,1,3,4,266,2,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
40011,44,1,2,7,2,1,1,5,2,263,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
40012,32,1,1,4,2,1,1,3,1,148,2,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,0
40013,52,1,2,3,1,1,1,3,3,423,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
40014,48,11,2,6,2,1,1,3,3,236,1,6,2,1,-1.8,93.876,-40.0,0.682,5008.7,1
40015,33,1,2,4,1,2,1,6,2,113,1,6,2,1,-2.9,92.201,-31.4,0.859,5076.2,0
40016,45,10,2,7,2,1,1,6,1,372,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,0
40017,36,1,3,4,1,2,1,6,5,263,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
40018,38,8,2,4,2,2,1,9,3,729,3,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
40019,34,2,1,3,2,1,1,5,4,562,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
40020,44,2,3,3,1,1,2,3,1,169,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
40021,44,5,2,7,2,1,1,9,1,130,1,999,1,2,-0.1,93.2,-42.0,4.191,5195.8,0
40022,52,2,2,3,2,1,1,3,1,185,1,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
40023,47,2,2,4,2,1,2,3,2,269,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
40024,28,10,1,4,2,1,1,5,2,662,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
40025,41,12,2,8,2,1,1,6,2,214,3,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
40026,33,10,1,7,3,3,1,6,3,690,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
40027,29,2,1,3,3,3,1,2,4,462,1,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,0
40028,50,1,2,7,2,2,1,9,5,189,2,999,1,2,-0.1,93.2,-42.0,4.021,5195.8,0
40029,50,8,2,4,2,1,2,4,2,235,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
40030,35,4,2,7,3,3,1,3,1,61,7,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
40031,52,1,2,7,1,2,1,9,4,232,4,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
40032,40,10,2,6,1,1,2,3,3,288,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
40033,33,1,2,4,2,1,1,6,3,206,4,999,0,3,-2.9,92.201,-31.4,0.854,5076.2,0
40034,39,2,1,2,2,1,1,3,2,357,1,999,2,2,-1.8,92.893,-46.2,1.291,5099.1,0
40035,39,1,1,4,2,2,2,4,1,98,1,999,0,3,1.4,94.465,-41.8,4.947,5228.1,0
40036,26,8,1,7,2,2,1,3,2,639,3,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
40037,47,2,2,3,1,1,1,6,1,96,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
40038,29,2,2,4,1,1,2,4,1,140,2,999,0,3,1.4,94.465,-41.8,4.96,5228.1,0
40039,41,2,2,3,1,1,1,2,5,343,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
40040,39,2,2,3,1,1,2,3,1,374,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
