V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.96289,0.77276,0.847332,0.304757,0.768734,0.275352,0.264388,0.779429,0.453789,0.509523,0.291925,0.726822,0.429284,0.658769,0.317987,0.432309,0.731024,0.65906,0.658771,0.57934,0.572194,0.491079,0.660174,0.230448,0.634358,0.414047,0.42022,0.317195,0.001399,0.0
0.942103,0.780707,0.86922,0.288889,0.765847,0.26198,0.270433,0.782781,0.460165,0.521885,0.364356,0.748455,0.486812,0.630959,0.277329,0.423561,0.726604,0.652525,0.647699,0.582798,0.559166,0.516513,0.661912,0.458058,0.57406,0.337127,0.404932,0.301958,0.000437,0.0
0.943886,0.761208,0.863257,0.174798,0.768487,0.277635,0.270324,0.783502,0.482527,0.497919,0.286515,0.728538,0.550202,0.609022,0.317009,0.476222,0.690152,0.67446,0.5607,0.581733,0.561208,0.530522,0.659786,0.172307,0.581252,0.638878,0.409272,0.302542,0.008048,0.0
0.978232,0.769903,0.851963,0.299199,0.763259,0.261392,0.263952,0.785254,0.467027,0.50665,0.28597,0.740507,0.55596,0.642584,0.437297,0.450565,0.719882,0.625466,0.490183,0.579367,0.56425,0.540807,0.664476,0.399122,0.606314,0.381205,0.417796,0.313733,3.9e-05,0.0
0.977588,0.769214,0.846643,0.317303,0.763459,0.259276,0.265715,0.785172,0.473567,0.506283,0.267697,0.722262,0.410844,0.65093,0.329985,0.42379,0.742724,0.581254,0.525096,0.577991,0.560158,0.508989,0.665124,0.437889,0.612069,0.371162,0.417208,0.313514,0.000446,0.0
0.952653,0.77063,0.858812,0.170229,0.763367,0.253497,0.26681,0.784651,0.42656,0.513219,0.229965,0.656754,0.415621,0.638266,0.343693,0.493265,0.727443,0.576797,0.566774,0.581666,0.564448,0.533655,0.662769,0.384127,0.568707,0.362052,0.42321,0.317203,0.000154,0.0
0.950821,0.773911,0.871076,0.216522,0.767476,0.256807,0.272814,0.776325,0.470057,0.514172,0.315315,0.70575,0.472876,0.624481,0.427506,0.432251,0.724006,0.581738,0.545602,0.581647,0.560108,0.518293,0.663311,0.445148,0.553291,0.556765,0.399763,0.300651,0.000688,0.0
0.978167,0.770964,0.832945,0.296391,0.768619,0.261192,0.267762,0.784849,0.44262,0.513222,0.359718,0.736535,0.444527,0.671982,0.352803,0.443842,0.719,0.638085,0.543055,0.57893,0.562647,0.520057,0.66269,0.341765,0.621616,0.384673,0.416493,0.313076,0.000866,0.0
0.941502,0.778274,0.86186,0.258261,0.762501,0.258215,0.266384,0.791719,0.44882,0.498082,0.332372,0.731036,0.383509,0.661804,0.253724,0.445157,0.733684,0.654384,0.61007,0.579889,0.560177,0.50104,0.664346,0.457047,0.573939,0.460221,0.419945,0.315011,0.000359,0.0
0.97428,0.74754,0.844808,0.175812,0.753182,0.259424,0.260678,0.784958,0.504147,0.496608,0.202815,0.715259,0.438684,0.629904,0.355707,0.379801,0.74303,0.741815,0.60166,0.579853,0.554288,0.46323,0.662745,0.368021,0.593143,0.410307,0.417041,0.314413,0.009425,0.0
0.946573,0.768476,0.84815,0.151889,0.772353,0.256304,0.275293,0.775311,0.528118,0.513637,0.309599,0.692747,0.297767,0.63392,0.308853,0.424333,0.699848,0.695019,0.624164,0.581147,0.558242,0.532683,0.659082,0.313506,0.57177,0.277371,0.410636,0.300963,0.001954,0.0
0.926711,0.789618,0.836823,0.25634,0.758669,0.250852,0.262714,0.798913,0.448317,0.497419,0.242945,0.707859,0.424361,0.662957,0.402133,0.472925,0.746573,0.654453,0.550687,0.580184,0.558126,0.471565,0.667557,0.424128,0.577082,0.440106,0.418234,0.313288,0.00035,0.0
0.948027,0.776958,0.867748,0.271273,0.768465,0.259411,0.269516,0.785861,0.441041,0.497351,0.270466,0.708226,0.456193,0.654677,0.415644,0.44287,0.725905,0.611234,0.528567,0.579838,0.559974,0.494838,0.665169,0.385492,0.566431,0.320053,0.418916,0.315695,0.000389,0.0
0.946201,0.756882,0.872807,0.147823,0.754472,0.258921,0.263873,0.786447,0.382697,0.52502,0.341963,0.670967,0.418993,0.635572,0.303182,0.455966,0.7306,0.726345,0.498822,0.579846,0.565193,0.540782,0.667711,0.447822,0.57671,0.387467,0.417635,0.315468,0.005835,0.0
0.978933,0.770508,0.842242,0.280433,0.76447,0.256951,0.265397,0.784696,0.463843,0.501977,0.29437,0.715994,0.46326,0.637419,0.437041,0.455286,0.739085,0.60194,0.519868,0.579039,0.557277,0.476623,0.667807,0.38675,0.585943,0.445746,0.416391,0.313676,3.5e-05,0.0
0.952978,0.775859,0.861765,0.255057,0.766111,0.252655,0.269987,0.783431,0.464066,0.503664,0.258915,0.660589,0.311686,0.637189,0.420946,0.46169,0.731428,0.658037,0.557538,0.581352,0.556216,0.471716,0.665431,0.419524,0.564264,0.433579,0.417704,0.310552,0.000428,0.0
0.961456,0.765577,0.81334,0.144033,0.77752,0.299145,0.255717,0.764967,0.417487,0.501945,0.254094,0.68687,0.420395,0.658074,0.280623,0.49076,0.728688,0.56853,0.574984,0.588822,0.543999,0.540667,0.663357,0.521857,0.62306,0.385903,0.418422,0.318728,0.001868,0.0
0.917135,0.794105,0.82859,0.255678,0.756078,0.250294,0.260622,0.80359,0.449005,0.499072,0.235534,0.714179,0.429226,0.671182,0.40035,0.476205,0.751178,0.656027,0.547952,0.58037,0.558305,0.470128,0.668769,0.423394,0.581555,0.441275,0.417854,0.31321,0.000389,0.0
0.954831,0.77288,0.831524,0.219529,0.784082,0.29857,0.266962,0.795245,0.45608,0.496617,0.237572,0.703659,0.41924,0.647339,0.272579,0.45276,0.707696,0.653567,0.540468,0.579316,0.560156,0.497359,0.66309,0.515563,0.590751,0.336398,0.417584,0.313846,0.000502,0.0
0.978109,0.767312,0.846039,0.287346,0.763256,0.260673,0.264903,0.785296,0.477857,0.503606,0.260471,0.728118,0.454934,0.643822,0.338365,0.430901,0.739929,0.572305,0.552021,0.579001,0.558324,0.492967,0.66589,0.398826,0.599335,0.473919,0.416379,0.313365,0.000722,0.0
0.950449,0.771935,0.868703,0.20077,0.766793,0.258273,0.269312,0.784304,0.455181,0.500158,0.337581,0.706272,0.394858,0.649387,0.336111,0.475291,0.700374,0.677413,0.554643,0.580326,0.560693,0.50367,0.663647,0.384063,0.552343,0.535865,0.413638,0.310681,0.000594,0.0
0.907487,0.798519,0.820417,0.255118,0.753631,0.24959,0.258388,0.808283,0.449785,0.500812,0.22812,0.720612,0.434078,0.679458,0.3986,0.47945,0.755818,0.657499,0.545155,0.580571,0.558501,0.468483,0.669564,0.422846,0.58564,0.442311,0.417473,0.313163,0.000389,0.0
0.91828,0.791698,0.849574,0.259666,0.770276,0.273372,0.270186,0.784736,0.507443,0.566728,0.352493,0.715928,0.446189,0.62489,0.505423,0.383592,0.755201,0.504493,0.448769,0.59062,0.561623,0.554619,0.666136,0.294628,0.562061,0.378667,0.422703,0.31765,0.000112,0.0
0.945162,0.775862,0.861076,0.22891,0.772683,0.279698,0.268014,0.790811,0.453497,0.512724,0.405836,0.729692,0.419755,0.653285,0.43643,0.42191,0.741053,0.536234,0.473804,0.582011,0.558834,0.506897,0.665883,0.196265,0.551092,0.454904,0.4216,0.311727,0.00035,0.0
0.976356,0.755058,0.823307,0.231444,0.773376,0.302322,0.258552,0.79526,0.442106,0.522917,0.244329,0.699591,0.472233,0.642696,0.374538,0.414146,0.714835,0.783274,0.50164,0.579069,0.558173,0.489746,0.662166,0.515905,0.613361,0.388992,0.417481,0.31421,0.00615,0.0
0.951463,0.773424,0.880288,0.293142,0.765813,0.266011,0.269713,0.782627,0.483238,0.505012,0.254975,0.717213,0.42836,0.613832,0.269869,0.411077,0.74144,0.591228,0.547516,0.579982,0.560306,0.530824,0.661794,0.438995,0.580673,0.362017,0.410432,0.305276,0.000467,0.0
0.94025,0.760731,0.848077,0.104055,0.770743,0.257585,0.269656,0.785734,0.50874,0.46059,0.209297,0.706764,0.433261,0.656446,0.478563,0.433029,0.714649,0.657991,0.622893,0.583577,0.559637,0.47919,0.667457,0.196651,0.592715,0.243231,0.417973,0.315491,0.005113,0.0
0.978313,0.771948,0.830504,0.284046,0.766547,0.25544,0.266339,0.785429,0.452238,0.499467,0.408234,0.715712,0.366869,0.625655,0.378775,0.460262,0.759197,0.668697,0.527118,0.578565,0.560589,0.50313,0.665039,0.397562,0.601038,0.486085,0.416019,0.313596,3e-05,0.0
0.979661,0.771107,0.842732,0.282546,0.763308,0.252287,0.26593,0.78313,0.463278,0.502804,0.282306,0.715426,0.475324,0.635556,0.417132,0.464436,0.730717,0.631799,0.547927,0.57948,0.556855,0.471747,0.66733,0.428471,0.590319,0.440867,0.416101,0.313752,5e-05,0.0
0.948572,0.774979,0.864121,0.258602,0.773182,0.266761,0.271965,0.783816,0.453326,0.494991,0.21483,0.722641,0.529707,0.626138,0.286671,0.435004,0.71898,0.599234,0.52059,0.580867,0.559166,0.505012,0.659222,0.283728,0.627164,0.365965,0.413235,0.307918,0.00104,0.0
0.936262,0.76186,0.879084,0.238154,0.763565,0.257562,0.2643,0.788179,0.421349,0.509769,0.244827,0.660091,0.330493,0.654197,0.405981,0.411018,0.729099,0.74527,0.378952,0.576542,0.560331,0.502512,0.666748,0.42069,0.593684,0.364988,0.417312,0.314997,0.003114,0.0
0.978921,0.769479,0.845812,0.273198,0.763953,0.257721,0.265488,0.784239,0.461484,0.505741,0.292574,0.733647,0.519241,0.650726,0.427932,0.448969,0.726297,0.578238,0.528197,0.579504,0.557864,0.482293,0.667808,0.394614,0.585819,0.462595,0.41619,0.313449,0.000233,0.0
0.979819,0.766508,0.838067,0.274657,0.767348,0.27011,0.263975,0.78656,0.485432,0.502993,0.182314,0.717533,0.49792,0.634126,0.330703,0.441658,0.725944,0.61088,0.590815,0.579552,0.558828,0.501763,0.662123,0.214403,0.615985,0.511216,0.416565,0.313056,0.000481,0.0
0.977895,0.768654,0.84405,0.314215,0.764206,0.261036,0.265481,0.785699,0.476981,0.50658,0.245218,0.708011,0.375885,0.653697,0.335963,0.427579,0.740131,0.59289,0.53489,0.577807,0.559742,0.504189,0.664586,0.392082,0.613493,0.374699,0.417131,0.313433,0.000537,0.0
0.97789,0.762884,0.831236,0.266564,0.764228,0.257537,0.26716,0.781745,0.416078,0.523683,0.217686,0.708753,0.538026,0.653733,0.3798,0.40678,0.718945,0.713687,0.517246,0.578177,0.550584,0.427172,0.664758,0.31084,0.602764,0.31828,0.416566,0.314014,0.005666,0.0
0.955138,0.767981,0.854485,0.180609,0.764489,0.250753,0.269109,0.781548,0.437356,0.5181,0.233293,0.653124,0.358366,0.633966,0.272556,0.469781,0.738847,0.552414,0.576808,0.581963,0.564696,0.547365,0.663207,0.434116,0.561442,0.367302,0.420584,0.31333,0.000701,0.0
0.929098,0.771987,0.853897,0.237538,0.772566,0.262068,0.270476,0.782006,0.491988,0.533661,0.228633,0.667373,0.386925,0.631969,0.447194,0.452254,0.71047,0.620284,0.569466,0.580219,0.550847,0.479476,0.67197,0.249985,0.583843,0.451472,0.423872,0.307239,0.000419,0.0
0.948573,0.778688,0.866166,0.253513,0.764063,0.252046,0.26957,0.784135,0.451482,0.504627,0.278016,0.703649,0.436026,0.65121,0.399711,0.452455,0.723179,0.622391,0.555142,0.580951,0.558414,0.48454,0.666001,0.474917,0.563822,0.43179,0.418875,0.315658,0.000175,0.0
0.979069,0.766517,0.811619,0.248388,0.779931,0.297864,0.261472,0.79502,0.4786,0.493791,0.275803,0.704595,0.429242,0.598523,0.333244,0.46316,0.749649,0.686841,0.590647,0.581155,0.557874,0.482318,0.663272,0.509282,0.617188,0.494841,0.416516,0.31392,0.001151,0.0
0.986925,0.759003,0.824539,0.177731,0.762753,0.257403,0.262311,0.78191,0.390921,0.539923,0.18213,0.649475,0.487938,0.642787,0.365259,0.437753,0.735853,0.668004,0.595117,0.576721,0.557064,0.493608,0.661856,0.2462,0.626736,0.426274,0.416455,0.312918,0.0,0.0
0.966545,0.75283,0.852447,0.266202,0.760596,0.278839,0.261769,0.791089,0.49893,0.492486,0.318302,0.755671,0.483118,0.630378,0.391278,0.402526,0.77306,0.467343,0.462006,0.584049,0.562698,0.512264,0.665522,0.312116,0.561005,0.592086,0.41635,0.314153,0.010739,0.0
0.979456,0.772169,0.84121,0.311831,0.765395,0.254689,0.267795,0.782068,0.457839,0.50786,0.260414,0.742102,0.539258,0.64569,0.324832,0.435424,0.725702,0.612082,0.552567,0.579323,0.561131,0.517911,0.663055,0.442841,0.627555,0.382106,0.416846,0.313454,3.9e-05,0.0
0.956202,0.770611,0.885029,0.323752,0.759068,0.276628,0.258823,0.782292,0.475048,0.503071,0.355564,0.765848,0.484309,0.628675,0.292735,0.427897,0.744992,0.653955,0.614964,0.579572,0.574692,0.521138,0.660221,0.419682,0.645648,0.429854,0.420281,0.316454,0.000584,0.0
0.981847,0.760523,0.834923,0.205911,0.763139,0.263156,0.261928,0.7851,0.428227,0.524838,0.304856,0.696718,0.493549,0.643598,0.343328,0.502538,0.717123,0.619797,0.663438,0.582608,0.563718,0.520431,0.661648,0.257315,0.613576,0.400934,0.416381,0.313121,0.001946,0.0
0.94236,0.768476,0.831957,0.327649,0.756028,0.263132,0.277861,0.786148,0.434677,0.49888,0.246524,0.734065,0.554119,0.654988,0.341371,0.428667,0.738219,0.645478,0.616519,0.591811,0.567584,0.534488,0.681418,0.434866,0.575274,0.380639,0.4181,0.315194,0.018328,0.0
0.980138,0.765097,0.821603,0.236744,0.778383,0.299303,0.261066,0.795126,0.476888,0.505724,0.259435,0.714836,0.437414,0.647302,0.340511,0.453899,0.716644,0.634544,0.60979,0.580197,0.555754,0.46334,0.666113,0.519431,0.605733,0.45757,0.416278,0.313317,0.000105,0.0
0.948445,0.776375,0.864248,0.300431,0.768296,0.262961,0.270242,0.784038,0.463805,0.511855,0.247876,0.698414,0.398767,0.640575,0.346403,0.412012,0.743573,0.605473,0.5978,0.581331,0.560104,0.521638,0.663887,0.393238,0.572901,0.375116,0.418972,0.31257,0.000446,0.0
0.944785,0.755565,0.84764,0.169035,0.742657,0.274731,0.277758,0.782341,0.371161,0.525643,0.363438,0.654676,0.368976,0.648187,0.348429,0.437244,0.74874,0.677221,0.542183,0.576945,0.560139,0.516846,0.672678,0.404745,0.57097,0.386995,0.420195,0.310812,0.023568,0.0
0.981007,0.770323,0.830696,0.259322,0.769533,0.26554,0.265199,0.785712,0.456854,0.506173,0.294676,0.725894,0.51509,0.636703,0.371752,0.48622,0.704737,0.702029,0.621105,0.580388,0.555914,0.463331,0.663932,0.189827,0.602107,0.455313,0.416026,0.313203,3.9e-05,0.0
0.960717,0.773749,0.862047,0.309169,0.761556,0.258707,0.269489,0.781442,0.468381,0.514327,0.263418,0.709152,0.441133,0.636433,0.367826,0.414768,0.746876,0.62137,0.7025,0.58153,0.559569,0.513478,0.669824,0.482036,0.491226,0.447257,0.416484,0.313424,0.002165,0.0
0.943666,0.788574,0.815675,0.258931,0.782095,0.256259,0.274097,0.782017,0.455985,0.483144,0.268692,0.65994,0.444976,0.512034,0.403272,0.487382,0.792256,0.745569,0.464749,0.582347,0.556286,0.483721,0.656878,0.157247,0.616138,0.367247,0.416238,0.312626,3.5e-05,0.0
0.897832,0.802931,0.812183,0.25456,0.751108,0.248958,0.256223,0.812957,0.450538,0.502514,0.220725,0.727008,0.438959,0.687718,0.396873,0.482728,0.760443,0.658985,0.542357,0.580754,0.558684,0.466867,0.670403,0.422302,0.589771,0.443374,0.417117,0.313098,0.000466,0.0
0.931409,0.781385,0.870481,0.260747,0.7574,0.260588,0.261583,0.796422,0.46292,0.489066,0.218321,0.721714,0.464508,0.6471,0.334641,0.457081,0.73728,0.652655,0.57692,0.579275,0.561705,0.509559,0.663195,0.440328,0.593001,0.484009,0.41499,0.313143,0.000106,0.0
0.939465,0.759132,0.885229,0.255911,0.764559,0.263958,0.268826,0.777267,0.516488,0.518643,0.272918,0.677792,0.324783,0.604564,0.371714,0.414307,0.743615,0.590101,0.634221,0.57874,0.555227,0.509558,0.661092,0.448411,0.534618,0.568158,0.401011,0.29961,0.004672,0.0
0.942468,0.773746,0.869896,0.275711,0.771322,0.267159,0.269734,0.785852,0.450277,0.50539,0.32708,0.714576,0.372719,0.64766,0.277642,0.429397,0.727904,0.644068,0.588174,0.579902,0.560563,0.512231,0.659932,0.340561,0.608503,0.374087,0.412028,0.310395,0.00042,0.0
0.976179,0.765902,0.846873,0.275594,0.760919,0.255079,0.265296,0.785033,0.460035,0.510132,0.376841,0.729215,0.393229,0.667572,0.36865,0.466044,0.715722,0.64662,0.575409,0.580442,0.557441,0.463298,0.667791,0.449479,0.577246,0.436399,0.415403,0.313593,0.003112,0.0
0.934464,0.78557,0.85944,0.243128,0.764274,0.257968,0.267441,0.777775,0.469164,0.521803,0.297719,0.717187,0.459342,0.64482,0.417119,0.441197,0.731955,0.586738,0.518492,0.583291,0.569467,0.476127,0.668564,0.430697,0.57088,0.441892,0.428231,0.319486,7e-05,0.0
0.954936,0.773812,0.876248,0.395691,0.765133,0.276891,0.264016,0.788978,0.459734,0.515009,0.157816,0.724823,0.539802,0.605757,0.210163,0.425013,0.745172,0.637738,0.708061,0.582719,0.558668,0.508619,0.665391,0.327848,0.539061,0.441444,0.421498,0.317306,0.001034,0.0
0.927582,0.780024,0.844308,0.135187,0.769895,0.258447,0.266922,0.724686,0.525686,0.512567,0.259752,0.699619,0.389699,0.6316,0.425965,0.422093,0.712346,0.647264,0.614717,0.586526,0.561169,0.519819,0.668444,0.360867,0.570816,0.379244,0.400527,0.29939,0.000389,0.0
0.973387,0.760612,0.860707,0.283661,0.755961,0.261127,0.260684,0.787599,0.481399,0.509271,0.366521,0.727362,0.417037,0.650582,0.408224,0.481993,0.706891,0.718581,0.528721,0.581922,0.567271,0.544408,0.663546,0.45951,0.582732,0.495632,0.41633,0.314044,0.005243,0.0
0.934393,0.777772,0.8701,0.24631,0.765385,0.263591,0.269188,0.779758,0.504085,0.527404,0.221346,0.698684,0.466498,0.604336,0.336717,0.440883,0.715199,0.653992,0.586621,0.582823,0.561764,0.536887,0.660309,0.375451,0.580203,0.487916,0.403149,0.311181,0.000681,0.0
0.975933,0.764078,0.853186,0.290225,0.760723,0.263926,0.262859,0.786208,0.486377,0.502386,0.261372,0.739049,0.513046,0.630921,0.354426,0.438617,0.734612,0.60401,0.528358,0.580692,0.563656,0.53589,0.66337,0.404939,0.601699,0.512123,0.416787,0.313693,0.002724,0.0
0.95336,0.763927,0.861075,0.207233,0.761803,0.26003,0.263566,0.785519,0.360103,0.536604,0.291639,0.640328,0.385645,0.655856,0.461933,0.380498,0.791671,0.60229,0.632905,0.578919,0.561042,0.524119,0.66307,0.392794,0.587167,0.465448,0.418388,0.314489,0.000584,0.0
0.888126,0.807293,0.80399,0.254061,0.748669,0.248241,0.253982,0.81765,0.451327,0.504254,0.213313,0.733458,0.443834,0.696006,0.395148,0.485979,0.765087,0.660454,0.539536,0.580968,0.558887,0.465174,0.671136,0.421787,0.593797,0.44437,0.416725,0.313056,0.000466,0.0
0.932663,0.774975,0.874041,0.254901,0.762931,0.25824,0.270974,0.779233,0.516079,0.537935,0.269572,0.702334,0.435384,0.600535,0.337024,0.432452,0.721015,0.635438,0.553609,0.587454,0.558304,0.542837,0.661444,0.487842,0.577299,0.486118,0.421632,0.312665,0.002724,0.0
0.978039,0.764153,0.847257,0.249982,0.760719,0.259397,0.262724,0.785981,0.471593,0.509003,0.347377,0.725363,0.435416,0.655572,0.387028,0.475698,0.70811,0.689701,0.579485,0.580589,0.563569,0.522381,0.663874,0.393264,0.590418,0.600248,0.415127,0.313199,0.001863,0.0
0.977422,0.764226,0.850917,0.288563,0.760277,0.261127,0.262874,0.785494,0.491478,0.503881,0.221063,0.715594,0.458673,0.634401,0.34396,0.452404,0.723995,0.649495,0.567637,0.580407,0.562583,0.52466,0.662552,0.397109,0.607226,0.511425,0.416413,0.313621,0.002332,0.0
0.974695,0.76135,0.836998,0.287096,0.762914,0.260952,0.266013,0.784706,0.485976,0.503814,0.189973,0.689242,0.371454,0.650893,0.335961,0.450515,0.725246,0.634887,0.601438,0.582144,0.558283,0.471766,0.662083,0.322133,0.604045,0.475638,0.415357,0.313756,0.006807,0.0
0.941842,0.769481,0.883978,0.305066,0.765006,0.258197,0.26332,0.787626,0.456448,0.502539,0.249807,0.687234,0.420011,0.647862,0.477323,0.45354,0.724789,0.702651,0.607364,0.583033,0.564902,0.529616,0.663528,0.433283,0.58627,0.393923,0.41839,0.315343,0.000778,0.0
0.97449,0.751125,0.855356,0.20884,0.752655,0.275729,0.256213,0.789524,0.447535,0.531184,0.170409,0.686899,0.5268,0.585752,0.241484,0.411429,0.765983,0.650256,0.611432,0.578727,0.560251,0.53598,0.671726,0.280714,0.526715,0.410517,0.417851,0.31077,0.003853,0.0
0.978275,0.774679,0.838935,0.359961,0.768449,0.25937,0.268458,0.783706,0.425225,0.522884,0.268823,0.706935,0.45976,0.663151,0.368969,0.450237,0.725025,0.586306,0.465828,0.578418,0.561771,0.513056,0.664221,0.39455,0.615082,0.441232,0.416087,0.313288,0.000326,0.0
0.978982,0.768904,0.844456,0.316387,0.762523,0.256068,0.265522,0.784749,0.481484,0.508104,0.22365,0.688145,0.312996,0.658216,0.323833,0.438069,0.733415,0.630607,0.563582,0.577338,0.559034,0.495957,0.664442,0.43091,0.616231,0.370492,0.416765,0.313427,0.000104,0.0
0.982,0.764419,0.836169,0.240965,0.761982,0.253951,0.264922,0.782627,0.425479,0.524364,0.22741,0.686289,0.435783,0.659212,0.392348,0.40958,0.726491,0.70089,0.52705,0.574949,0.548373,0.417871,0.668352,0.356065,0.586464,0.44552,0.41575,0.313383,0.000837,0.0
0.878428,0.811666,0.795757,0.253547,0.74617,0.247581,0.251797,0.822331,0.452089,0.505963,0.205913,0.739871,0.448726,0.704279,0.39343,0.489254,0.769718,0.661946,0.536725,0.581171,0.559079,0.463529,0.671958,0.421244,0.59791,0.4454,0.416346,0.313001,0.000506,0.0
0.977339,0.76065,0.839235,0.280056,0.773928,0.310278,0.256286,0.799198,0.514416,0.501852,0.212747,0.727405,0.426721,0.616251,0.226633,0.441455,0.726721,0.66105,0.61056,0.580093,0.55863,0.500768,0.663664,0.522041,0.617212,0.382168,0.418401,0.313804,0.000969,0.0
0.939448,0.781224,0.855044,0.198644,0.768446,0.261069,0.266154,0.753699,0.428335,0.491287,0.35055,0.73881,0.451681,0.664283,0.297544,0.468344,0.708077,0.629098,0.568273,0.586796,0.535262,0.47939,0.66665,0.38344,0.557175,0.494598,0.41021,0.310625,0.001012,0.0
0.933595,0.76958,0.87341,0.20101,0.761722,0.273932,0.266748,0.789224,0.488115,0.494064,0.346734,0.731414,0.371713,0.630187,0.257016,0.440728,0.735757,0.589888,0.516764,0.575639,0.560586,0.510325,0.663811,0.350965,0.555484,0.552848,0.408596,0.315441,0.004093,0.0
0.980823,0.770005,0.835075,0.272593,0.765963,0.257802,0.265375,0.784451,0.471073,0.503461,0.218488,0.68209,0.408265,0.640513,0.431157,0.475279,0.721871,0.663067,0.577928,0.579129,0.555608,0.459148,0.665668,0.289505,0.595826,0.451568,0.415949,0.313503,7.7e-05,0.0
0.939865,0.772487,0.8577,0.275756,0.774915,0.312144,0.257033,0.805501,0.483483,0.495543,0.20194,0.718299,0.430498,0.624693,0.254839,0.429155,0.743789,0.683463,0.701309,0.582703,0.559448,0.506511,0.660539,0.522962,0.610297,0.415081,0.421975,0.314413,3.9e-05,0.0
0.97964,0.770827,0.842599,0.282712,0.763097,0.252207,0.265791,0.783338,0.465073,0.503009,0.278813,0.708522,0.448665,0.637864,0.419962,0.464951,0.731289,0.634713,0.548096,0.579255,0.556796,0.470419,0.667385,0.427203,0.589654,0.441047,0.416058,0.313739,6.9e-05,0.0
